id|name|start|end|location_id|school_id|season_id|url|special_message|created|updated|active|insurance|venue|photo_password|medical_report|photo_url|registration|public_price|show_payment_parent|show_rebate_parent|reminder_camp_days|reminder_discount_days|end_registration|start_registration|special_message_admin|show_paypal_button|paypal_button|currency_id|occupancy_camp|show_payment_order
20709|Peterson Septiembre 2020 - Cancelado COVID|2020-09-04 07:00:00-05|2020-09-06 18:00:00-05|48|73|62|http://www.kincamp.com/peterson|<p>El precio del campamento es de $4,900 pesos (Cuatro mil novecientos pesos 00/100 M.N.)</p>\n\n<p><strong>La fecha l&iacute;mite de pago y registro es el viernes 28 de agosto 2020.</strong></p>\n\n<p>Ponemos a tu disposici&oacute;n las siguientes formas de pago:</p>\n\n<p>*Dep&oacute;sito o transferencia a cuenta:</p>\n\n<p>BBVA BANCOMER<br />\n&Aacute;NGELA PATRICIA &Aacute;VILA ROJAS<br />\nCta 0199909435 &nbsp;Clabe 012180001999094351</p>\n\n<p>*Con tarjeta de cr&eacute;dito v&iacute;a PAYPAL en nuestro sistema de inscripci&oacute;n (Ojo, en pago con tarjeta aplica 5% de comisi&oacute;n).</p>\n\n<p><strong>IMPORTANTE:</strong></p>\n\n<p>**Mandar el comprobante de pago a pagos@kincamp.com indicando: nombre completo del participante, escuela y grado.</p>\n\n<p>**En caso de requerir factura se agregar&aacute; el IVA correspondiente y te pedimos nos contactes para indicarte la forma de realizar el pago**</p>|2020-05-19|2022-10-03|f|150000|el colegio|jaguarpeterson2020|||f|4900|f|f|15|15|2020-08-17 18:00:00-05|2020-05-19 00:12:00-05||t||1|0|f
20696|Goldenwoods Junio 2020 - Pospuesto COVID|2020-06-19 06:30:00-05|2020-06-21 18:00:00-05|58|19|63|http://www.kincamp.com/goldenwoods|<h4>Precios y Formas de Pago</h4>\n\n<p>El costo del campamento es de $4,850 pesos (Cuatro mil ochocientos cincuenta pesos&nbsp;00/100MN).</p>\n\n<p><strong>La fecha l&iacute;mite de pago y registro es el 12 de junio 2020</strong></p>\n\n<p>&ndash; &ndash; &ndash; &ndash; &ndash;</p>\n\n<p><strong>Fechas de pago:</strong></p>\n\n<p>Pago 1 (apartado): 16 de marzo &ndash; $1,250 pesos</p>\n\n<p>Pago 2: 20 de abril &ndash; $1,200 pesos</p>\n\n<p>Pago 3: 15 de mayo &ndash; $1,200 pesos</p>\n\n<p>Pago 4 (fecha l&iacute;mite): 12 de junio &ndash; $1,200 pesos</p>\n\n<p>Ponemos a tu disposici&oacute;n 2 formas de pago:</p>\n\n<p><strong>*Dep&oacute;sito o transferencia a la cuenta:</strong></p>\n\n<p>BBVA BANCOMER<br />\n&Aacute;NGELA PATRICIA &Aacute;VILA ROJAS<br />\nCta 0199909435 &nbsp;Clabe 012180001999094351</p>\n\n<p><strong>*Con tarjeta de cr&eacute;dito v&iacute;a PAYPAL en nuestro sistema de inscripci&oacute;n (Ojo, en pago con tarjeta aplica 5% de comisi&oacute;n).</strong></p>\n\n<p><strong>IMPORTANTE:</strong></p>\n\n<p>**Mandar el comprobante de pago a pagos@kincamp.com indicando: nombre completo del participante, escuela y grado.</p>\n\n<p>**En caso de requerir factura se agregar&aacute; el IVA correspondiente y te pedimos nos contactes para indicarte la forma de realizar el pago**</p>|2020-02-25|2022-10-03|t|150000|el colegio|bosquegoldenwoods20|||t|4850|t|f|15|15|2020-06-12 18:00:00-05|2020-02-25 13:01:00-06||t||1|0|f
20710|Correo Staff 2020|2020-05-19 18:51:00-05|2020-05-19 18:51:00-05||119|63|||2020-05-19|2022-10-03|t|0|.|.|||f|0|f|f|15|15|2020-05-19 18:51:00-05|2020-05-19 18:51:00-05||t||1|0|f
20854|Daycamp CCM 2do. y 3ro. sec. Julio 2022|2022-07-08 07:00:00-05|2022-07-08 18:00:00-05|65|119|68|||2022-03-03|2022-10-03|t|0|el colegio|-|||t|0|f|f|15|15|2022-07-07 18:00:00-05|2022-03-03 14:02:00-06||t||1|0|f
20765|Daycamp de Verano Semana 2 - Julio 2021|2021-07-12 09:00:00-05|2021-07-16 16:00:00-05|61|103|66|https://kincamp.com/curso||2021-04-09|2022-10-03|f|150000|Casa Xipe|jaguarcurso21|||f|5000|f|f|15|15|2021-07-05 10:53:00-05|2021-04-09 10:53:00-05||t||1|0|f
20766|After School - Lomas|2021-05-11 15:00:00-05|2021-06-30 18:00:00-05|24|103|65|http://www.kincamp.com||2021-05-09|2022-10-03|t|0|Las Lomas|.||http://www.no.aplica.com|t|750|f|f|15|15|2021-05-09 20:25:47.11803-05|2021-05-09 20:25:47.118025-05||f||1|0|f
20753|Daycamp Vacaciones de Febrero 2021|2021-02-15 09:00:00-06|2021-02-19 16:00:00-06|60|103|65|http://www.kincamp.com/daycamp||2021-01-18|2022-10-03|t|150000|Casa Xipe|jaguardaycamp21|||t|3000|f|f|15|15|2021-02-12 18:00:00-06|2021-01-18 18:53:00-06||t||1|0|f
20745|Grupo Estudio - MS Elsa Perez 2021|2021-01-04 08:30:00-06|2021-07-02 13:30:00-05|24|43|64|http://www.kincamp.com||2021-01-01|2022-10-03|t|0|Por definir|.||http://www.noaplica.com|t|6000|f|f|15|15|2021-01-01 20:53:11.484551-06|2021-01-01 20:53:11.484546-06||f||1|0|f
20744|Grupo Estudio MS-GS MOZA 2021|2021-01-04 08:30:00-06|2021-07-02 13:30:00-05|24|43|62|http://www.kincamp.com||2021-01-01|2022-10-03|t|0|Por definir|.||http://www.noaplica.com|t|6000|f|f|15|15|2021-07-02 13:30:00-05|2021-01-04 08:30:00-06||f||1|0|f
20743|Grupo Estudio CP - Vanessa Payan 2021|2021-01-04 08:30:00-06|2021-07-02 13:30:00-05|24|43|62|http://www.kincamp.com||2021-01-01|2022-10-03|t|0|Por definir|.||http://www.noaplica.com|t|6000|f|f|15|15|2021-01-01 20:35:52.946718-06|2021-01-01 20:35:52.946715-06||f||1|0|f
20742|Grupo Estudio - PS - Sofía Rodriguez 2021|2021-01-04 08:30:00-06|2021-07-02 13:30:00-05|24|43|62|http://www.kincamp.com||2021-01-01|2022-10-03|t|0|Estudio Transpersonal|.||http://www.noaplica.com|t|6000|f|f|15|15|2021-01-01 20:29:05.647866-06|2021-01-01 20:29:05.647863-06||f||1|0|f
20736|Afterschool Beatriz Herrera 2021|2020-10-12 15:00:00-05|2021-07-02 18:00:00-05|24|103|62|http://www.kincamp.com||2020-10-11|2022-10-03|t|0|Citlaltepetl 27 int. C|.||http://www.noaplica.com|t|900|f|f|15|15|2020-12-18 18:00:00-06|2020-10-12 15:00:00-05||t||1|0|f
20721|Campamento San Simón Agosto 2020|2020-08-04 07:00:00-05|2020-08-08 12:00:00-05|25|103|63|http://www.kincamp.com/sansimon|<p>El precio del campamento es de $6,500 pesos (Seis mil quinientos&nbsp;pesos&nbsp;00/100MN).</p>\n\n<p>&ndash; &ndash; &ndash; &ndash; &ndash;</p>\n\n<p>Ponemos a tu disposici&oacute;n 2 formas de pago:</p>\n\n<p><strong>*Dep&oacute;sito o transferencia a la cuenta:</strong></p>\n\n<p>BBVA BANCOMER<br />\n&Aacute;NGELA PATRICIA &Aacute;VILA ROJAS<br />\nCta 0199909435 &nbsp;Clabe 012180001999094351</p>\n\n<p><strong>*Con tarjeta de cr&eacute;dito v&iacute;a PAYPAL en nuestro sistema de inscripci&oacute;n (Ojo, en pago con tarjeta aplica 5% de comisi&oacute;n).</strong></p>\n\n<p><strong>IMPORTANTE:</strong></p>\n\n<p>**Mandar el comprobante de pago a pagos@kincamp.com indicando nombre completo del participante.</p>\n\n<p>**En caso de requerir factura se agregar&aacute; el IVA correspondiente y te pedimos nos contactes para indicarte la forma de realizar el pago**</p>|2020-07-16|2022-10-03|f|150000|por definir|jaguarsansimon20|||f|6500|t|f|15|15|2020-08-03 18:00:00-05|2020-07-16 12:00:00-05||t||1|0|f
20718|Curso de Verano Online 2020 - Semana 4|2020-07-27 09:00:00-05|2020-07-31 13:30:00-05||103|63|||2020-06-16|2022-10-03|f|0|-|-|||f|1500|t|f|15|15|2020-07-26 18:00:00-05|2020-06-16 14:38:00-05||t||1|0|f
20717|Curso de Verano Online 2020 - Semana 3|2020-07-20 09:00:00-05|2020-07-24 13:30:00-05||103|63|||2020-06-16|2022-10-03|f||-|-|||f|1500|t|f|15|15|2020-07-19 18:00:00-05|2020-06-16 14:37:00-05||t||1|0|f
20716|Curso de Verano Online 2020 - Semana 2|2020-07-13 09:00:00-05|2020-07-17 13:30:00-05||103|63|||2020-06-16|2022-10-03|f|0|-|-|||f|1500|t|f|15|15|2020-07-12 18:00:00-05|2020-06-16 14:36:00-05||t||1|0|f
20715|Curso de Verano Online 2020 - Semana 1|2020-07-06 09:00:00-05|2020-07-10 13:30:00-05||103|63|||2020-06-16|2022-10-03|f|0|-|-|||f|1500|t|f|15|15|2020-07-05 18:00:00-05|2020-06-16 14:34:00-05||t||1|0|f
20719|Curso de Verano San Simón Chicos (5 a 10 años) Junio 2020|2020-06-29 09:00:00-05|2020-07-10 14:00:00-05||103|63|http://www.kincamp.com/sansimon||2020-06-18|2022-10-03|t|150000|San Simon|-|||t|4900|f|f|15|15|2020-06-28 18:00:00-05|2020-06-18 17:39:00-05||f||1|0|f
20720|Curso de Verano San Simón Grandes (11 a 14 años) Junio 2020|2020-06-29 09:00:00-05|2020-07-10 14:00:00-05||103|63|http://www.kincamp.com/sansimon||2020-06-23|2022-10-03|t|150000|San Simón|-|||t|4900|f|f|15|15|2020-06-28 18:00:00-05|2020-06-23 12:11:00-05||f||1|0|f
20764|Daycamp de Verano Semana 1 - Julio 2021|2021-07-05 09:00:00-05|2021-07-09 16:00:00-05||103|66|https://kincamp.com/curso||2021-04-09|2022-10-03|t|150000|Jardín de Eventos Salvador Novo 140|jaguarcurso21|||t|5000|f|f|15|15|2021-06-30 10:50:00-05|2021-04-09 10:50:00-05||t||1|0|f
20774|Hikin Miraflores Cuernavaca Junio 2021|2021-06-28 07:00:00-05|2021-07-02 18:00:00-05||14|66||<p>Ponemos a tu disposici&oacute;n las siguientes formas de pago:</p>\n\n<p>*Dep&oacute;sito o transferencia a la cuenta:</p>\n\n<p>BBVA BANCOMER<br />\n&Aacute;NGELA PATRICIA &Aacute;VILA ROJAS<br />\nCta 0199909435 &nbsp;Clabe 012180001999094351</p>\n\n<p>Usa la referencia: {{referencia}}</p>\n\n<p>*Con tarjeta de cr&eacute;dito v&iacute;a PAYPAL en nuestro sistema de inscripci&oacute;n (Ojo, en pago con tarjeta aplica 5% de comisi&oacute;n).</p>\n\n<p><strong>IMPORTANTE:</strong></p>\n\n<p>**Mandar el comprobante de pago v&iacute;a <strong>Whatsapp</strong> al tel&eacute;fono <strong>55.36.79.53.39</strong> e indicando nombre completo del participante.</p>\n\n<p>**En caso de requerir factura se agregar&aacute; el IVA correspondiente y te pedimos nos contactes para indicarte la forma de realizar el pago**</p>|2021-06-01|2022-10-03|t|150000|el colegio|-|||t|7800|f|f|15|15|2021-06-25 18:00:00-05|2021-06-01 12:40:00-05||t||1|0|f
20769|Daycamp Lakeside 3ro, 4to. y 5to. primaria Junio 2021|2021-06-25 08:30:00-05|2021-06-25 18:00:00-05|51|160|66|https://kincamp.com/lakeside|<p>El pago se realiza directamente en el colegio.</p>\n\n<p>Ponemos a tu disposici&oacute;n 2 fechas de pago:</p>\n\n<p>1er pago: 17 de mayo</p>\n\n<p>2do pago: 15 de junio</p>\n\n<p>&nbsp;</p>|2021-05-13|2022-10-03|t|150000|Rancho Aventura|jaguarlakeside21|||t|1600|f|f|15|15|2021-06-15 18:00:00-05|2021-05-13 13:05:00-05||t||1|0|f
20768|Daycamp Lakeside Kinder, 1ro. y 2do. primaria Junio 2021|2021-06-25 08:30:00-05|2021-06-25 18:00:00-05|51|160|66|https://kincamp.com/lakeside|<p>El daycamp se paga directamente en el colegio.</p>|2021-05-13|2022-10-03|t|150000|Rancho Aventura|jaguarlakeside21|||t|1600|f|f|15|15|2021-06-15 18:00:00-05|2021-05-13 13:01:00-05||t||1|0|f
20770|Lakeside 6to. primaria, 1ro. y 2do. de secundaria Junio 2021|2021-06-25 08:30:00-05|2021-06-25 18:00:00-05|51|160|65|https://kincamp.com/lakeside|<p>El pago se realiza directamente en el colegio.</p>\n\n<p>Ponemos a tu disposici&oacute;n 2 fechas de pago:</p>\n\n<p>1er pago: 17 de mayo</p>\n\n<p>2do pago: 15 de junio</p>\n\n<p>&nbsp;</p>|2021-05-13|2022-10-03|t|150000|Rancho Aventura|jaguarlakeside21|||t|1600|f|f|15|15|2021-06-15 18:00:00-05|2021-05-13 13:08:00-05||t||1|0|f
20776|Daycamp Miraflores CDMX 6to. Junio 2021|2021-06-22 08:00:00-05|2021-06-22 18:00:00-05|51|161|66|https://www.kincamp.com/miraflores|<p>&nbsp;</p>\n\n<p>El costo del daycamp es de $1522.50 pesos pagando por Paypal.</p>\n\n<p>El costo del daycamp es de $1,450 pesos pagando por transferencia.</p>\n\n<p>Ponemos a tu disposici&oacute;n las siguientes formas de pago:</p>\n\n<p>*Dep&oacute;sito o transferencia a la cuenta:</p>\n\n<p>BBVA BANCOMER<br />\n&Aacute;NGELA PATRICIA &Aacute;VILA ROJAS<br />\nCta 0199909435&nbsp; Clabe 012180001999094351</p>\n\n<p>Usa la referencia: {{referencia}}</p>\n\n<p>*Con tarjeta de cr&eacute;dito v&iacute;a PAYPAL en nuestro sistema de inscripci&oacute;n (Ojo, en pago con tarjeta aplica 5% de comisi&oacute;n).</p>\n\n<p>IMPORTANTE:</p>\n\n<p>**Mandar el comprobante de pago a pagos@kincamp.com indicando: nombre completo del participante.</p>\n\n<p>**En caso de requerir factura se agregar&aacute; el IVA correspondiente y te pedimos nos contactes para indicarte la forma de realizar el pago**</p>|2021-06-02|2022-10-03|t|150000|Av. Bosque de MInas 71, Bosques de la Herradura, Naucalpan.|jaguarmiraflorescdmx21|||t|1450|t|f|15|15|2021-06-15 18:00:00-05|2021-06-02 23:46:00-05||t||1|0|f
20767|Daycamp Eton 4to. Junio 2021|2021-06-11 08:00:00-05|2021-06-11 19:30:00-05|51|20|66|https://www.kincamp.com/eton|<p>El costo del daycamp es de:</p>\n\n<p>&ndash; $1,522.50 pesos al pagar con tarjeta de cr&eacute;dito v&iacute;a PAYPAL</p>\n\n<p>&ndash; $1,450 pesos al hacer dep&oacute;sito o transferencia.</p>\n\n<p><strong>La fecha l&iacute;mite de pago y registro es el 4 de junio 2021</strong></p>\n\n<p>Ponemos a tu disposici&oacute;n 2 formas de pago:</p>\n\n<p>*Dep&oacute;sito o transferencia a la cuenta:</p>\n\n<p>BBVA BANCOMER<br />\n&Aacute;NGELA PATRICIA &Aacute;VILA ROJAS<br />\nCta 0199909435 &nbsp;Clabe 012180001999094351</p>\n\n<p>*Con tarjeta de cr&eacute;dito v&iacute;a PAYPAL en nuestro sistema de inscripci&oacute;n (Ojo, en pago con tarjeta aplica 5% de comisi&oacute;n).</p>\n\n<p><strong>IMPORTANTE:</strong></p>\n\n<p>**Mandar el comprobante de pago a pagos@kincamp.com indicando: nombre completo del participante, escuela y grado.</p>\n\n<p>**En caso de requerir factura se agregar&aacute; el IVA correspondiente y te pedimos nos contactes para indicarte la forma de realizar el pago**</p>|2021-05-10|2022-10-03|t|150000|Rancho Aventura|jaguareton421|||t|1450|f|f|15|15|2021-06-04 18:00:00-05|2021-05-10 22:58:00-05||t||1|0|f
20773|Capacitación de Aventura Junio 2021|2021-06-05 10:00:00-05|2021-06-05 14:00:00-05||119|66|https://kincamp.com||2021-05-31|2022-10-03|t|0|Parque por Barranca Tarahumara|-|||t|0|f|f|15|15|2021-06-04 18:00:00-05|2021-05-31 16:16:00-05||t||1|0|f
20761|Daycamp de Graduación 6to Eton Mayo 2021|2021-05-21 07:30:00-05|2021-05-21 20:00:00-05|51|20|65|https://www.kincamp.com/eton|<p>Ponemos a tu disposici&oacute;n las siguientes formas de pago:</p>\n\n<p>* $1,522.50 pesos si se paga con&nbsp;tarjeta de cr&eacute;dito v&iacute;a PAYPAL en nuestro sistema de inscripci&oacute;n (Ojo, en pago con tarjeta aplica 5% de comisi&oacute;n).</p>\n\n<p>* $1,450 pesos si se deposita o se hace transferencia a la cuenta:&nbsp;</p>\n\n<p>BBVA BANCOMER<br />\n&Aacute;NGELA PATRICIA &Aacute;VILA ROJAS<br />\nCta 0199909435 &nbsp;Clabe 012180001999094351</p>\n\n<p><strong>IMPORTANTE:</strong></p>\n\n<p>**Mandar el comprobante de pago a pagos@kincamp.com indicando: nombre completo del participante.</p>\n\n<p>**En caso de requerir factura se agregar&aacute; el IVA correspondiente y te pedimos nos contactes para indicarte la forma de realizar el pago**</p>|2021-03-05|2022-10-03|t|150000|Colegio Eton, sobre la calle de Domingo García Ramos|jaguareton21|||t|1450|t|f|15|15|2021-05-22 20:00:00-05|2021-05-22 07:30:00-05||t||1|0|f
20784|Reto 36: 8 a 12 años - Octubre 2021|2021-10-23 07:00:00-05|2021-10-24 19:00:00-05|34|103|66|https://kincamp.com/reto36-medianos|<p>El costo del campamento es de $3,600 pesos (Tres mil seiscientos pesos 00/100MN).</p>\n\n<p>La fecha l&iacute;mite de pago y registro es el 18 de octubre</p>\n\n<p>&ndash; &ndash; &ndash; &ndash; &ndash;</p>\n\n<p>Ponemos a tu disposici&oacute;n 2 formas de pago:</p>\n\n<p>*Dep&oacute;sito o transferencia a la cuenta:</p>\n\n<p>BBVA BANCOMER<br />\n&Aacute;NGELA PATRICIA &Aacute;VILA ROJAS<br />\nCta 0199909435 &nbsp;Clabe 012180001999094351</p>\n\n<p>*Con tarjeta de cr&eacute;dito v&iacute;a PAYPAL en nuestro sistema de inscripci&oacute;n (Ojo, en pago con tarjeta aplica 5% de comisi&oacute;n).</p>\n\n<p>IMPORTANTE:</p>\n\n<p>**Mandar el comprobante de pago a pagos@kincamp.com indicando: nombre completo del participante, escuela y grado.</p>\n\n<p>**En caso de requerir factura se agregar&aacute; el IVA correspondiente y te pedimos nos contactes para indicarte la forma de realizar el pago**</p>|2021-09-22|2022-10-03|t|150000|por definir|montañareto36812|||f|3600|t|f|15|15|2021-10-18 20:25:00-05|2021-09-22 20:25:00-05||t||1|0|f
20814|London 1ro. y 2do. primaria Mayo 2022|2022-05-11 07:00:00-05|2022-05-13 17:00:00-05|34|10|69|https://kincamp.com/london|<p>La fecha l&iacute;mite de pago y registro es el 1ro. de mayo 2022</p>\n\n<p>El precio es de $5,000 pesos, el pago se realiza directamente en el colegio.</p>|2021-11-30|2022-10-03|t|150000|Rancho Diego|aguilalondon1222|||t|5000|f|f|15|15|2022-05-01 18:00:00-05|2021-11-30 22:39:00-06||f||1|0|f
20815|London 6to. primaria Abril 2022|2022-04-27 09:00:00-05|2022-04-29 17:00:00-05|34|10|69|https://kincamp.com/london|<p>La fecha l&iacute;mite de pago y registro es el 31 de marzo&nbsp;2022</p>\n\n<p>El precio es de $5,000 pesos, el pago se realiza directamente en el colegio.</p>|2021-11-30|2022-10-03|t|150000|Rancho Diego|aguilalondon622|||t|5000|f|f|15|15|2022-04-15 22:41:00-05|2021-11-30 22:41:00-06||f||1|0|f
20755|Kobal Junior 2021|2021-07-11 09:30:00-05|2021-07-24 11:00:00-05|25|103|66|https://kobal.camp/jr|<p>Ponemos a tu disposici&oacute;n las siguientes formas de pago:</p>\n\n<p>*Dep&oacute;sito o transferencia a la cuenta:</p>\n\n<p>BBVA BANCOMER<br />\n&Aacute;NGELA PATRICIA &Aacute;VILA ROJAS<br />\nCta <a href="tel:0199909435">0199909435</a> &nbsp;Clabe 012180001999094351</p>\n\n<p>Usa la referencia: {{referencia}}</p>\n\n<p>*Con tarjeta de cr&eacute;dito v&iacute;a PAYPAL en nuestro sistema de inscripci&oacute;n (Ojo, en pago con tarjeta aplica 5% de comisi&oacute;n).</p>\n\n<p><strong>IMPORTANTE:</strong></p>\n\n<p>**Mandar el comprobante de pago a pagos@kincamp.com indicando: nombre completo del participante.</p>\n\n<p>**En caso de requerir factura se agregar&aacute; el IVA correspondiente y te pedimos nos contactes para indicarte la forma de realizar el pago**</p>|2021-01-25|2022-10-03|t|150000|Talo|montañakobaljr21|||t|34900|f|f|15|15|2021-07-25 12:00:00-05|2021-07-12 07:00:00-05||t||1|0|f
20756|Kobal Senior 2021|2021-07-11 09:30:00-05|2021-07-24 11:00:00-05|48|103|66|https://kobal.camp/sr|<p>Ponemos a tu disposici&oacute;n las siguientes formas de pago:</p>\n\n<p>*Dep&oacute;sito o transferencia a la cuenta:</p>\n\n<p>BBVA BANCOMER<br />\n&Aacute;NGELA PATRICIA &Aacute;VILA ROJAS<br />\nCta 0199909435 &nbsp;Clabe 012180001999094351</p>\n\n<p>Usa la referencia: {{referencia}}</p>\n\n<p>*Con tarjeta de cr&eacute;dito v&iacute;a PAYPAL en nuestro sistema de inscripci&oacute;n (Ojo, en pago con tarjeta aplica 5% de comisi&oacute;n).</p>\n\n<p><strong>IMPORTANTE:</strong></p>\n\n<p>**Mandar el comprobante de pago a pagos@kincamp.com indicando: nombre completo del participante.</p>\n\n<p>**En caso de requerir factura se agregar&aacute; el IVA correspondiente y te pedimos nos contactes para indicarte la forma de realizar el pago**</p>|2021-01-25|2022-10-03|t|150000|Alpinia|montañakobalsr21|||f|34900|f|f|15|15|2021-07-25 12:00:00-05|2021-07-12 08:00:00-05||t||1|0|f
20777|Daycamp CIMAT Julio 2021|2021-07-02 07:00:00-05|2021-07-02 18:00:00-05|51|76|66|https://kincamp.com/cimat|<div>\n<div>\n<div>\n<h4>Precios y Formas de pago</h4>\n\n<p>El costo del daycamp es de:</p>\n\n<p>&ndash; $1,522.50 pesos al pagar con tarjeta de cr&eacute;dito v&iacute;a PAYPAL</p>\n\n<p>&ndash; $1,450 pesos al hacer dep&oacute;sito o transferencia.</p>\n\n<p><strong>La fecha l&iacute;mite de pago y registro es el 25 de junio</strong></p>\n\n<p>Ponemos a tu disposici&oacute;n 2 formas de pago:</p>\n\n<p>*Dep&oacute;sito o transferencia a la cuenta:</p>\n\n<p>BBVA BANCOMER<br />\n&Aacute;NGELA PATRICIA &Aacute;VILA ROJAS<br />\nCta 0199909435 &nbsp;Clabe 012180001999094351</p>\n\n<p>*Con tarjeta de cr&eacute;dito v&iacute;a PAYPAL en nuestro sistema de inscripci&oacute;n (Ojo, en pago con tarjeta aplica 5% de comisi&oacute;n).</p>\n\n<p><strong>IMPORTANTE:</strong></p>\n\n<p>**Mandar el comprobante de pago a pagos@kincamp.com indicando: nombre completo del participante, escuela y grado.</p>\n\n<p>**En caso de requerir factura se agregar&aacute; el IVA correspondiente y te pedimos nos contactes para indicarte la forma de realizar el pago**</p>\n</div>\n</div>\n</div>|2021-06-15|2022-10-03|t|150000|por definir|jaguarcimat21|||t|1450|t|f|15|15|2021-06-25 18:00:00-05|2021-06-15 15:08:00-05||t||1|0|f
20763|Daycamp de Graduación Oxford Junio 2021|2021-06-17 09:00:00-05|2021-06-17 18:00:00-05|60|159|66|https://www.kincamp.com/oxford|<p>El costo del daycamp es de:</p>\n\n<p>&ndash; $1,312.50 pesos al pagar con tarjeta de cr&eacute;dito v&iacute;a PAYPAL</p>\n\n<p>&ndash; $1,250 pesos al hacer dep&oacute;sito o transferencia.</p>\n\n<p><strong>Las fechas de pago son las siguientes: </strong></p>\n\n<p>1er pago: 14 de mayo - $650 pesos</p>\n\n<p>2do pago: 4 de junio - $600 pesos</p>\n\n<p>Ponemos a tu disposici&oacute;n 2 formas de pago:</p>\n\n<p>*Dep&oacute;sito o transferencia a la cuenta:</p>\n\n<p>BBVA BANCOMER<br />\n&Aacute;NGELA PATRICIA &Aacute;VILA ROJAS<br />\nCta 0199909435 &nbsp;Clabe 012180001999094351</p>\n\n<p>*Con tarjeta de cr&eacute;dito v&iacute;a PAYPAL en nuestro sistema de inscripci&oacute;n (Ojo, en pago con tarjeta aplica 5% de comisi&oacute;n).</p>\n\n<p><strong>IMPORTANTE:</strong></p>\n\n<p>**Mandar el comprobante de pago a pagos@kincamp.com indicando: nombre completo del participante, escuela y grado.</p>\n\n<p>**En caso de requerir factura se agregar&aacute; el IVA correspondiente y te pedimos nos contactes para indicarte la forma de realizar el pago**</p>|2021-03-26|2022-10-03|t|150000|Casa Xipe|jaguaroxford21|||t|1250|f|f|15|15|2021-04-16 18:17:00-05|2021-03-26 18:17:00-06||t||1|0|f
20787|Invierno Kobal 2021 (13 a 17 años)|2021-12-18 07:00:00-06|2021-12-23 20:09:00-06|35|103|64|https://kobal.camp/invierno|<p>Ponemos a tu disposici&oacute;n las siguientes formas de pago:</p>\n\n<p>*Dep&oacute;sito o transferencia a la cuenta:</p>\n\n<p>BBVA BANCOMER<br />\n&Aacute;NGELA PATRICIA &Aacute;VILA ROJAS<br />\nCta <a href="tel:0199909435">0199909435</a> &nbsp;Clabe 012180001999094351</p>\n\n<p>Usa la referencia: {{referencia}}</p>\n\n<p>*Con tarjeta de cr&eacute;dito v&iacute;a PAYPAL en nuestro sistema de inscripci&oacute;n (Ojo, en pago con tarjeta aplica 5% de comisi&oacute;n).</p>\n\n<p><strong>IMPORTANTE:</strong></p>\n\n<p>**Mandar el comprobante de pago a pagos@kincamp.com indicando&nbsp;nombre completo del participante.</p>\n\n<p>**En caso de requerir factura se agregar&aacute; el IVA correspondiente y te pedimos nos contactes para indicarte la forma de realizar el pago**</p>|2021-09-24|2022-10-03|t|150000|por definir|marinvierno21|||t|18000|f|f|15|15|2021-12-10 20:09:00-06|2021-09-24 20:09:00-05||t||1|0|f
20808|RKG Instituto Piaget 6to. primaria Dic. 2021|2021-12-10 09:00:00-06|2021-12-10 13:00:00-06|65|119|64|||2021-11-11|2022-10-03|t|150000|el colegio|no hay|||t|0|f|f|15|15|2021-12-09 21:31:00-06|2021-11-11 21:31:00-06||t||1|0|f
20807|RKG Instituto Piaget 5to. primaria Dic. 2021|2021-12-09 09:00:00-06|2021-12-09 13:00:00-06|65|119|64|||2021-11-11|2022-10-03|t|150000|el colegio|no hay|||t|0|f|f|15|15|2021-12-08 21:30:00-06|2021-11-11 21:30:00-06||t||1|0|f
20785|Reto 36: 13 a 17 años - Octubre 2021|2021-10-23 07:00:00-05|2021-10-24 19:00:00-05|63|103|66|https://kincamp.com/reto36-grandes|<p>El costo del campamento es de $3,600 pesos (Tres mil seiscientos pesos 00/100MN).</p>\n\n<p>La fecha l&iacute;mite de pago y registro es el 18 de octubre</p>\n\n<p>&ndash; &ndash; &ndash; &ndash; &ndash;</p>\n\n<p>Ponemos a tu disposici&oacute;n 2 formas de pago:</p>\n\n<p>*Dep&oacute;sito o transferencia a la cuenta:</p>\n\n<p>BBVA BANCOMER<br />\n&Aacute;NGELA PATRICIA &Aacute;VILA ROJAS<br />\nCta 0199909435 &nbsp;Clabe 012180001999094351</p>\n\n<p>*Con tarjeta de cr&eacute;dito v&iacute;a PAYPAL en nuestro sistema de inscripci&oacute;n (Ojo, en pago con tarjeta aplica 5% de comisi&oacute;n).</p>\n\n<p>IMPORTANTE:</p>\n\n<p>**Mandar el comprobante de pago a pagos@kincamp.com indicando nombre completo del participante</p>\n\n<p>**En caso de requerir factura se agregar&aacute; el IVA correspondiente y te pedimos nos contactes para indicarte la forma de realizar el pago**</p>|2021-09-22|2022-10-03|t|150000|por definir|montañareto361317|||f|3600|t|f|15|15|2021-10-18 20:28:00-05|2021-09-22 20:28:00-05||t||1|0|f
20788|Capacitación Octubre 2021|2021-10-02 07:00:00-05|2021-10-03 20:00:00-05||119|67|https://kincamp.com/capakin||2021-09-27|2022-10-03|t|150000|Parque México|-|||t|0|f|f|15|15|2021-10-01 12:43:00-05|2021-09-27 12:43:00-05||t||1|0|f
