id|camp_id|staff_id|created|updated|assigned_role_id|confirmed_staff
36835|20051|277|2020-05-08|2020-05-08|\N|f
36836|20051|278|2020-05-08|2020-05-08|\N|f
36837|20051|12112|2020-05-08|2020-05-08|\N|f
36838|20051|371|2020-05-08|2020-05-08|\N|f
36839|20051|20175|2020-05-08|2020-05-08|\N|f
36840|20051|12060|2020-05-08|2020-05-08|\N|f
36841|20051|20136|2020-05-08|2020-05-08|\N|f
36842|20051|20034|2020-05-08|2020-05-08|\N|f
36843|20051|292|2020-05-08|2020-05-08|\N|f
36844|20051|20039|2020-05-08|2020-05-08|\N|f
36845|20051|20051|2020-05-08|2020-05-08|\N|f
36846|20051|361|2020-05-08|2020-05-08|\N|f
36847|20051|20035|2020-05-08|2020-05-08|\N|f
36848|20051|165|2020-05-08|2020-05-08|\N|f
36849|20051|12085|2020-05-08|2020-05-08|\N|f
36850|20051|20053|2020-05-08|2020-05-08|\N|f
36851|20051|20047|2020-05-08|2020-05-08|\N|f
36852|20051|20140|2020-05-08|2020-05-08|\N|f
36853|20051|20100|2020-05-08|2020-05-08|\N|f
36854|20051|20038|2020-05-08|2020-05-08|\N|f
36855|20051|327|2020-05-08|2020-05-08|\N|f
36856|20051|330|2020-05-08|2020-05-08|\N|f
36857|20051|348|2020-05-08|2020-05-08|\N|f
36858|20051|20087|2020-05-08|2020-05-08|\N|f
36859|20051|396|2020-05-08|2020-05-08|\N|f
36860|20051|20040|2020-05-08|2020-05-08|\N|f
36861|20051|20056|2020-05-08|2020-05-08|\N|f
36862|20051|337|2020-05-08|2020-05-08|\N|f
36863|20051|380|2020-05-08|2020-05-08|\N|f
36864|20051|247|2020-05-08|2020-05-08|\N|f
36865|20051|20141|2020-05-08|2020-05-08|\N|f
36866|20051|20060|2020-05-08|2020-05-08|\N|f
36867|20051|20009|2020-05-08|2020-05-08|\N|f
36868|20051|340|2020-05-08|2020-05-08|\N|f
36869|20051|20032|2020-05-08|2020-05-08|\N|f
36870|20051|393|2020-05-08|2020-05-08|\N|f
36871|20051|12008|2020-05-08|2020-05-08|\N|f
36872|20051|299|2020-05-08|2020-05-08|\N|f
36873|20051|397|2020-05-08|2020-05-08|\N|f
36874|20051|388|2020-05-08|2020-05-08|\N|f
36875|20051|20049|2020-05-08|2020-05-08|\N|f
36876|20051|273|2020-05-08|2020-05-08|\N|f
36877|20051|20042|2020-05-08|2020-05-08|\N|f
36878|20051|20151|2020-05-08|2020-05-08|\N|f
36879|20083|20035|2020-05-08|2020-05-08|\N|t
36880|20083|20140|2020-05-08|2020-05-08|\N|t
36881|20083|330|2020-05-08|2020-05-08|\N|t
36882|20083|20087|2020-05-08|2020-05-08|\N|t
36883|20083|20009|2020-05-08|2020-05-08|\N|t
36884|20083|388|2020-05-08|2020-05-08|\N|t
36885|20083|20042|2020-05-08|2020-05-08|\N|t
36886|20083|20054|2020-05-08|2020-05-08|\N|f
36887|20083|277|2020-05-08|2020-05-08|\N|f
36888|20083|12112|2020-05-08|2020-05-08|\N|f
36889|20083|371|2020-05-08|2020-05-08|\N|f
36890|20083|323|2020-05-08|2020-05-08|\N|f
36891|20083|361|2020-05-08|2020-05-08|\N|f
36892|20083|20035|2020-05-08|2020-05-08|\N|f
36893|20083|165|2020-05-08|2020-05-08|\N|f
36894|20083|12085|2020-05-08|2020-05-08|\N|f
36895|20083|20053|2020-05-08|2020-05-08|\N|f
36896|20083|20047|2020-05-08|2020-05-08|\N|f
36897|20083|20140|2020-05-08|2020-05-08|\N|f
36898|20083|20038|2020-05-08|2020-05-08|\N|f
36899|20083|20087|2020-05-08|2020-05-08|\N|f
36900|20083|396|2020-05-08|2020-05-08|\N|f
36901|20083|20040|2020-05-08|2020-05-08|\N|f
36902|20083|20056|2020-05-08|2020-05-08|\N|f
36903|20083|337|2020-05-08|2020-05-08|\N|f
36904|20083|247|2020-05-08|2020-05-08|\N|f
36905|20083|20057|2020-05-08|2020-05-08|\N|f
36906|20083|20009|2020-05-08|2020-05-08|\N|f
36907|20083|388|2020-05-08|2020-05-08|\N|f
36908|20083|273|2020-05-08|2020-05-08|\N|f
36909|20083|20042|2020-05-08|2020-05-08|\N|f
36910|20083|20151|2020-05-08|2020-05-08|\N|f
36911|20088|307|2020-05-08|2020-05-08|\N|t
36912|20088|404|2020-05-08|2020-05-08|\N|t
36913|20088|268|2020-05-08|2020-05-08|\N|t
36914|20088|166|2020-05-08|2020-05-08|\N|t
36915|20088|20017|2020-05-08|2020-05-08|\N|t
36916|20088|20040|2020-05-08|2020-05-08|\N|t
36917|20088|247|2020-05-08|2020-05-08|\N|t
36918|20088|20141|2020-05-08|2020-05-08|\N|t
36919|20088|388|2020-05-08|2020-05-08|\N|t
36920|20088|20054|2020-05-08|2020-05-08|\N|f
36921|20088|265|2020-05-08|2020-05-08|\N|f
36922|20088|404|2020-05-08|2020-05-08|\N|f
36923|20088|323|2020-05-08|2020-05-08|\N|f
36924|20088|361|2020-05-08|2020-05-08|\N|f
36925|20088|165|2020-05-08|2020-05-08|\N|f
36926|20088|20053|2020-05-08|2020-05-08|\N|f
36927|20088|20047|2020-05-08|2020-05-08|\N|f
36928|20088|20140|2020-05-08|2020-05-08|\N|f
36929|20088|20038|2020-05-08|2020-05-08|\N|f
36930|20088|20017|2020-05-08|2020-05-08|\N|f
36931|20088|20087|2020-05-08|2020-05-08|\N|f
36932|20088|20040|2020-05-08|2020-05-08|\N|f
36933|20088|20056|2020-05-08|2020-05-08|\N|f
36934|20088|364|2020-05-08|2020-05-08|\N|f
36935|20088|20009|2020-05-08|2020-05-08|\N|f
36936|20088|12008|2020-05-08|2020-05-08|\N|f
36937|20088|207|2020-05-08|2020-05-08|\N|f
36938|20088|388|2020-05-08|2020-05-08|\N|f
36939|20088|20151|2020-05-08|2020-05-08|\N|f
36940|20038|265|2020-05-08|2020-05-08|\N|t
36941|20038|323|2020-05-08|2020-05-08|\N|t
36942|20038|244|2020-05-08|2020-05-08|\N|t
36943|20038|361|2020-05-08|2020-05-08|\N|t
36944|20038|166|2020-05-08|2020-05-08|\N|t
36945|20038|331|2020-05-08|2020-05-08|\N|t
36946|20038|130|2020-05-08|2020-05-08|\N|t
36947|20038|347|2020-05-08|2020-05-08|\N|t
36948|20038|207|2020-05-08|2020-05-08|\N|t
36949|20038|20054|2020-05-08|2020-05-08|\N|f
36950|20038|381|2020-05-08|2020-05-08|\N|f
36951|20038|343|2020-05-08|2020-05-08|\N|f
36952|20038|265|2020-05-08|2020-05-08|\N|f
36953|20038|359|2020-05-08|2020-05-08|\N|f
36954|20038|312|2020-05-08|2020-05-08|\N|f
36955|20038|20133|2020-05-08|2020-05-08|\N|f
36956|20038|12112|2020-05-08|2020-05-08|\N|f
36957|20038|371|2020-05-08|2020-05-08|\N|f
36958|20038|20175|2020-05-08|2020-05-08|\N|f
36959|20038|20034|2020-05-08|2020-05-08|\N|f
36960|20038|223|2020-05-08|2020-05-08|\N|f
36961|20038|20039|2020-05-08|2020-05-08|\N|f
36962|20038|378|2020-05-08|2020-05-08|\N|f
36963|20038|323|2020-05-08|2020-05-08|\N|f
36964|20038|361|2020-05-08|2020-05-08|\N|f
36965|20038|20035|2020-05-08|2020-05-08|\N|f
36966|20038|165|2020-05-08|2020-05-08|\N|f
36967|20038|20053|2020-05-08|2020-05-08|\N|f
36968|20038|20047|2020-05-08|2020-05-08|\N|f
36969|20038|20140|2020-05-08|2020-05-08|\N|f
36970|20038|376|2020-05-08|2020-05-08|\N|f
36971|20038|20038|2020-05-08|2020-05-08|\N|f
36972|20038|327|2020-05-08|2020-05-08|\N|f
36973|20038|166|2020-05-08|2020-05-08|\N|f
36974|20038|330|2020-05-08|2020-05-08|\N|f
36975|20038|331|2020-05-08|2020-05-08|\N|f
36976|20038|348|2020-05-08|2020-05-08|\N|f
36977|20038|130|2020-05-08|2020-05-08|\N|f
36978|20038|20017|2020-05-08|2020-05-08|\N|f
36979|20038|402|2020-05-08|2020-05-08|\N|f
36980|20038|20087|2020-05-08|2020-05-08|\N|f
36981|20038|396|2020-05-08|2020-05-08|\N|f
36982|20038|20115|2020-05-08|2020-05-08|\N|f
36983|20038|347|2020-05-08|2020-05-08|\N|f
36984|20038|20056|2020-05-08|2020-05-08|\N|f
36985|20038|20146|2020-05-08|2020-05-08|\N|f
36986|20038|337|2020-05-08|2020-05-08|\N|f
36987|20038|365|2020-05-08|2020-05-08|\N|f
36988|20038|20050|2020-05-08|2020-05-08|\N|f
36989|20038|20139|2020-05-08|2020-05-08|\N|f
36990|20038|20141|2020-05-08|2020-05-08|\N|f
36991|20038|20057|2020-05-08|2020-05-08|\N|f
36992|20038|20009|2020-05-08|2020-05-08|\N|f
36993|20038|56|2020-05-08|2020-05-08|\N|f
36994|20038|20027|2020-05-08|2020-05-08|\N|f
36995|20038|20032|2020-05-08|2020-05-08|\N|f
36996|20038|393|2020-05-08|2020-05-08|\N|f
36997|20038|207|2020-05-08|2020-05-08|\N|f
36998|20038|388|2020-05-08|2020-05-08|\N|f
36999|20038|20049|2020-05-08|2020-05-08|\N|f
37000|20038|273|2020-05-08|2020-05-08|\N|f
37001|20038|20042|2020-05-08|2020-05-08|\N|f
37002|20038|20151|2020-05-08|2020-05-08|\N|f
37003|20077|20147|2020-05-08|2020-05-08|\N|t
37004|20077|356|2020-05-08|2020-05-08|\N|t
37005|20077|20035|2020-05-08|2020-05-08|\N|t
37006|20077|20038|2020-05-08|2020-05-08|\N|t
37007|20077|372|2020-05-08|2020-05-08|\N|t
37008|20077|269|2020-05-08|2020-05-08|\N|t
37009|20077|20056|2020-05-08|2020-05-08|\N|t
37010|20077|388|2020-05-08|2020-05-08|\N|t
37011|20077|10|2020-05-08|2020-05-08|\N|t
37012|20077|20054|2020-05-08|2020-05-08|\N|f
37013|20077|307|2020-05-08|2020-05-08|\N|f
37014|20077|20147|2020-05-08|2020-05-08|\N|f
37015|20077|20133|2020-05-08|2020-05-08|\N|f
37016|20077|277|2020-05-08|2020-05-08|\N|f
37017|20077|356|2020-05-08|2020-05-08|\N|f
37018|20077|12112|2020-05-08|2020-05-08|\N|f
37019|20077|371|2020-05-08|2020-05-08|\N|f
37020|20077|323|2020-05-08|2020-05-08|\N|f
37021|20077|244|2020-05-08|2020-05-08|\N|f
37022|20077|361|2020-05-08|2020-05-08|\N|f
37023|20077|20035|2020-05-08|2020-05-08|\N|f
37024|20077|165|2020-05-08|2020-05-08|\N|f
37025|20077|20053|2020-05-08|2020-05-08|\N|f
37026|20077|20047|2020-05-08|2020-05-08|\N|f
37027|20077|20140|2020-05-08|2020-05-08|\N|f
37028|20077|376|2020-05-08|2020-05-08|\N|f
37029|20077|20038|2020-05-08|2020-05-08|\N|f
37030|20077|327|2020-05-08|2020-05-08|\N|f
37031|20077|269|2020-05-08|2020-05-08|\N|f
37032|20077|402|2020-05-08|2020-05-08|\N|f
37033|20077|20044|2020-05-08|2020-05-08|\N|f
37034|20077|20087|2020-05-08|2020-05-08|\N|f
37035|20077|396|2020-05-08|2020-05-08|\N|f
37036|20077|20056|2020-05-08|2020-05-08|\N|f
37037|20077|337|2020-05-08|2020-05-08|\N|f
37038|20077|20050|2020-05-08|2020-05-08|\N|f
37039|20077|20139|2020-05-08|2020-05-08|\N|f
37040|20077|20141|2020-05-08|2020-05-08|\N|f
37041|20077|20009|2020-05-08|2020-05-08|\N|f
37042|20077|20027|2020-05-08|2020-05-08|\N|f
37043|20077|393|2020-05-08|2020-05-08|\N|f
37044|20077|397|2020-05-08|2020-05-08|\N|f
37045|20077|207|2020-05-08|2020-05-08|\N|f
37046|20077|388|2020-05-08|2020-05-08|\N|f
37047|20077|20049|2020-05-08|2020-05-08|\N|f
37048|20077|273|2020-05-08|2020-05-08|\N|f
37049|20077|20042|2020-05-08|2020-05-08|\N|f
37050|20077|20151|2020-05-08|2020-05-08|\N|f
37051|20045|265|2020-05-08|2020-05-08|\N|t
37052|20045|20135|2020-05-08|2020-05-08|\N|t
37053|20045|307|2020-05-08|2020-05-08|\N|t
37054|20045|361|2020-05-08|2020-05-08|\N|t
37055|20045|20140|2020-05-08|2020-05-08|\N|t
37056|20045|376|2020-05-08|2020-05-08|\N|t
37057|20045|396|2020-05-08|2020-05-08|\N|t
37058|20045|20054|2020-05-08|2020-05-08|\N|f
37059|20045|381|2020-05-08|2020-05-08|\N|f
37060|20045|265|2020-05-08|2020-05-08|\N|f
37061|20045|307|2020-05-08|2020-05-08|\N|f
37062|20045|359|2020-05-08|2020-05-08|\N|f
37063|20045|382|2020-05-08|2020-05-08|\N|f
37064|20045|20133|2020-05-08|2020-05-08|\N|f
37065|20045|277|2020-05-08|2020-05-08|\N|f
37066|20045|12112|2020-05-08|2020-05-08|\N|f
37067|20045|371|2020-05-08|2020-05-08|\N|f
37068|20045|20034|2020-05-08|2020-05-08|\N|f
37069|20045|398|2020-05-08|2020-05-08|\N|f
37070|20045|20039|2020-05-08|2020-05-08|\N|f
37071|20045|323|2020-05-08|2020-05-08|\N|f
37072|20045|244|2020-05-08|2020-05-08|\N|f
37073|20045|361|2020-05-08|2020-05-08|\N|f
37074|20045|20035|2020-05-08|2020-05-08|\N|f
37075|20045|165|2020-05-08|2020-05-08|\N|f
37076|20045|12085|2020-05-08|2020-05-08|\N|f
37077|20045|20053|2020-05-08|2020-05-08|\N|f
37078|20045|20140|2020-05-08|2020-05-08|\N|f
37079|20045|376|2020-05-08|2020-05-08|\N|f
37080|20045|20038|2020-05-08|2020-05-08|\N|f
37081|20045|327|2020-05-08|2020-05-08|\N|f
37082|20045|348|2020-05-08|2020-05-08|\N|f
37083|20045|12087|2020-05-08|2020-05-08|\N|f
37084|20045|402|2020-05-08|2020-05-08|\N|f
37085|20045|20044|2020-05-08|2020-05-08|\N|f
37086|20045|20087|2020-05-08|2020-05-08|\N|f
37087|20045|396|2020-05-08|2020-05-08|\N|f
37088|20045|20115|2020-05-08|2020-05-08|\N|f
37089|20045|20040|2020-05-08|2020-05-08|\N|f
37090|20045|20056|2020-05-08|2020-05-08|\N|f
37091|20045|258|2020-05-08|2020-05-08|\N|f
37092|20045|337|2020-05-08|2020-05-08|\N|f
37093|20045|365|2020-05-08|2020-05-08|\N|f
37094|20045|20050|2020-05-08|2020-05-08|\N|f
37095|20045|20139|2020-05-08|2020-05-08|\N|f
37096|20045|20141|2020-05-08|2020-05-08|\N|f
37097|20045|20060|2020-05-08|2020-05-08|\N|f
37098|20045|20057|2020-05-08|2020-05-08|\N|f
37099|20045|20009|2020-05-08|2020-05-08|\N|f
37100|20045|340|2020-05-08|2020-05-08|\N|f
37101|20045|20027|2020-05-08|2020-05-08|\N|f
37102|20045|20032|2020-05-08|2020-05-08|\N|f
37103|20045|393|2020-05-08|2020-05-08|\N|f
37104|20045|299|2020-05-08|2020-05-08|\N|f
37105|20045|397|2020-05-08|2020-05-08|\N|f
37106|20045|207|2020-05-08|2020-05-08|\N|f
37107|20045|388|2020-05-08|2020-05-08|\N|f
37108|20045|20049|2020-05-08|2020-05-08|\N|f
37109|20045|273|2020-05-08|2020-05-08|\N|f
37110|20045|20042|2020-05-08|2020-05-08|\N|f
37111|20045|20151|2020-05-08|2020-05-08|\N|f
37112|20044|265|2020-05-08|2020-05-08|\N|t
37113|20044|404|2020-05-08|2020-05-08|\N|t
37114|20044|244|2020-05-08|2020-05-08|\N|t
37115|20044|20035|2020-05-08|2020-05-08|\N|t
37116|20044|20044|2020-05-08|2020-05-08|\N|t
37117|20044|347|2020-05-08|2020-05-08|\N|t
37118|20044|393|2020-05-08|2020-05-08|\N|t
37119|20044|20054|2020-05-08|2020-05-08|\N|f
37120|20044|381|2020-05-08|2020-05-08|\N|f
37121|20044|265|2020-05-08|2020-05-08|\N|f
37122|20044|404|2020-05-08|2020-05-08|\N|f
37123|20044|359|2020-05-08|2020-05-08|\N|f
37124|20044|20133|2020-05-08|2020-05-08|\N|f
37125|20044|12112|2020-05-08|2020-05-08|\N|f
37126|20044|371|2020-05-08|2020-05-08|\N|f
37127|20044|20034|2020-05-08|2020-05-08|\N|f
37128|20044|323|2020-05-08|2020-05-08|\N|f
37129|20044|244|2020-05-08|2020-05-08|\N|f
37130|20044|361|2020-05-08|2020-05-08|\N|f
37131|20044|20035|2020-05-08|2020-05-08|\N|f
37132|20044|165|2020-05-08|2020-05-08|\N|f
37133|20044|20053|2020-05-08|2020-05-08|\N|f
37134|20044|20047|2020-05-08|2020-05-08|\N|f
37135|20044|20140|2020-05-08|2020-05-08|\N|f
37136|20044|376|2020-05-08|2020-05-08|\N|f
37137|20044|20038|2020-05-08|2020-05-08|\N|f
37138|20044|327|2020-05-08|2020-05-08|\N|f
37139|20044|348|2020-05-08|2020-05-08|\N|f
37140|20044|12087|2020-05-08|2020-05-08|\N|f
37141|20044|20044|2020-05-08|2020-05-08|\N|f
37142|20044|20087|2020-05-08|2020-05-08|\N|f
37143|20044|396|2020-05-08|2020-05-08|\N|f
37144|20044|347|2020-05-08|2020-05-08|\N|f
37145|20044|20056|2020-05-08|2020-05-08|\N|f
37146|20044|337|2020-05-08|2020-05-08|\N|f
37147|20044|20050|2020-05-08|2020-05-08|\N|f
37148|20044|20139|2020-05-08|2020-05-08|\N|f
37149|20044|20141|2020-05-08|2020-05-08|\N|f
37150|20044|20060|2020-05-08|2020-05-08|\N|f
37151|20044|20057|2020-05-08|2020-05-08|\N|f
37152|20044|20009|2020-05-08|2020-05-08|\N|f
37153|20044|340|2020-05-08|2020-05-08|\N|f
37154|20044|20032|2020-05-08|2020-05-08|\N|f
37155|20044|393|2020-05-08|2020-05-08|\N|f
37156|20044|65|2020-05-08|2020-05-08|\N|f
37157|20044|207|2020-05-08|2020-05-08|\N|f
37158|20044|388|2020-05-08|2020-05-08|\N|f
37159|20044|20049|2020-05-08|2020-05-08|\N|f
37160|20044|273|2020-05-08|2020-05-08|\N|f
37161|20044|20042|2020-05-08|2020-05-08|\N|f
37162|20044|20151|2020-05-08|2020-05-08|\N|f
37163|20043|277|2020-05-08|2020-05-08|\N|t
37164|20043|356|2020-05-08|2020-05-08|\N|t
37165|20043|361|2020-05-08|2020-05-08|\N|t
37166|20043|20038|2020-05-08|2020-05-08|\N|t
37167|20043|130|2020-05-08|2020-05-08|\N|t
37168|20043|20050|2020-05-08|2020-05-08|\N|t
37169|20043|10|2020-05-08|2020-05-08|\N|t
37170|20043|20054|2020-05-08|2020-05-08|\N|f
37171|20043|381|2020-05-08|2020-05-08|\N|f
37172|20043|343|2020-05-08|2020-05-08|\N|f
37173|20043|265|2020-05-08|2020-05-08|\N|f
37174|20043|359|2020-05-08|2020-05-08|\N|f
37175|20043|20133|2020-05-08|2020-05-08|\N|f
37176|20043|277|2020-05-08|2020-05-08|\N|f
37177|20043|356|2020-05-08|2020-05-08|\N|f
37178|20043|12112|2020-05-08|2020-05-08|\N|f
37179|20043|371|2020-05-08|2020-05-08|\N|f
37180|20043|20034|2020-05-08|2020-05-08|\N|f
37181|20043|20039|2020-05-08|2020-05-08|\N|f
37182|20043|20051|2020-05-08|2020-05-08|\N|f
37183|20043|378|2020-05-08|2020-05-08|\N|f
37184|20043|323|2020-05-08|2020-05-08|\N|f
37185|20043|244|2020-05-08|2020-05-08|\N|f
37186|20043|361|2020-05-08|2020-05-08|\N|f
37187|20043|20035|2020-05-08|2020-05-08|\N|f
37188|20043|165|2020-05-08|2020-05-08|\N|f
37189|20043|20053|2020-05-08|2020-05-08|\N|f
37190|20043|17|2020-05-08|2020-05-08|\N|f
37191|20043|20047|2020-05-08|2020-05-08|\N|f
37192|20043|20140|2020-05-08|2020-05-08|\N|f
37193|20043|376|2020-05-08|2020-05-08|\N|f
37194|20043|20038|2020-05-08|2020-05-08|\N|f
37195|20043|327|2020-05-08|2020-05-08|\N|f
37196|20043|331|2020-05-08|2020-05-08|\N|f
37197|20043|348|2020-05-08|2020-05-08|\N|f
37198|20043|130|2020-05-08|2020-05-08|\N|f
37199|20043|12087|2020-05-08|2020-05-08|\N|f
37200|20043|402|2020-05-08|2020-05-08|\N|f
37201|20043|20044|2020-05-08|2020-05-08|\N|f
37202|20043|20087|2020-05-08|2020-05-08|\N|f
37203|20043|396|2020-05-08|2020-05-08|\N|f
37204|20043|20056|2020-05-08|2020-05-08|\N|f
37205|20043|337|2020-05-08|2020-05-08|\N|f
37206|20043|365|2020-05-08|2020-05-08|\N|f
37207|20043|20050|2020-05-08|2020-05-08|\N|f
37208|20043|380|2020-05-08|2020-05-08|\N|f
37209|20043|20141|2020-05-08|2020-05-08|\N|f
37210|20043|20060|2020-05-08|2020-05-08|\N|f
37211|20043|20057|2020-05-08|2020-05-08|\N|f
37212|20043|20009|2020-05-08|2020-05-08|\N|f
37213|20043|340|2020-05-08|2020-05-08|\N|f
37214|20043|20032|2020-05-08|2020-05-08|\N|f
37215|20043|20119|2020-05-08|2020-05-08|\N|f
37216|20043|393|2020-05-08|2020-05-08|\N|f
37217|20043|299|2020-05-08|2020-05-08|\N|f
37218|20043|207|2020-05-08|2020-05-08|\N|f
37219|20043|388|2020-05-08|2020-05-08|\N|f
37220|20043|20049|2020-05-08|2020-05-08|\N|f
37221|20043|273|2020-05-08|2020-05-08|\N|f
37222|20043|20042|2020-05-08|2020-05-08|\N|f
37223|20043|20151|2020-05-08|2020-05-08|\N|f
37224|20042|308|2020-05-08|2020-05-08|\N|t
37225|20042|292|2020-05-08|2020-05-08|\N|t
37226|20042|323|2020-05-08|2020-05-08|\N|t
37227|20042|244|2020-05-08|2020-05-08|\N|t
37228|20042|361|2020-05-08|2020-05-08|\N|t
37229|20042|20038|2020-05-08|2020-05-08|\N|t
37230|20042|331|2020-05-08|2020-05-08|\N|t
37231|20042|347|2020-05-08|2020-05-08|\N|t
37232|20042|20050|2020-05-08|2020-05-08|\N|t
37233|20042|340|2020-05-08|2020-05-08|\N|t
37234|20042|20032|2020-05-08|2020-05-08|\N|t
37235|20042|20119|2020-05-08|2020-05-08|\N|t
37236|20042|299|2020-05-08|2020-05-08|\N|t
37237|20042|207|2020-05-08|2020-05-08|\N|t
37238|20042|388|2020-05-08|2020-05-08|\N|t
37239|20042|20054|2020-05-08|2020-05-08|\N|f
37240|20042|381|2020-05-08|2020-05-08|\N|f
37241|20042|265|2020-05-08|2020-05-08|\N|f
37242|20042|404|2020-05-08|2020-05-08|\N|f
37243|20042|308|2020-05-08|2020-05-08|\N|f
37244|20042|359|2020-05-08|2020-05-08|\N|f
37245|20042|20133|2020-05-08|2020-05-08|\N|f
37246|20042|356|2020-05-08|2020-05-08|\N|f
37247|20042|12112|2020-05-08|2020-05-08|\N|f
37248|20042|371|2020-05-08|2020-05-08|\N|f
37249|20042|20034|2020-05-08|2020-05-08|\N|f
37250|20042|292|2020-05-08|2020-05-08|\N|f
37251|20042|378|2020-05-08|2020-05-08|\N|f
37252|20042|244|2020-05-08|2020-05-08|\N|f
37253|20042|361|2020-05-08|2020-05-08|\N|f
37254|20042|20035|2020-05-08|2020-05-08|\N|f
37255|20042|165|2020-05-08|2020-05-08|\N|f
37256|20042|20053|2020-05-08|2020-05-08|\N|f
37257|20042|20047|2020-05-08|2020-05-08|\N|f
37258|20042|20140|2020-05-08|2020-05-08|\N|f
37259|20042|20100|2020-05-08|2020-05-08|\N|f
37260|20042|376|2020-05-08|2020-05-08|\N|f
37261|20042|20038|2020-05-08|2020-05-08|\N|f
37262|20042|327|2020-05-08|2020-05-08|\N|f
37263|20042|331|2020-05-08|2020-05-08|\N|f
37264|20042|348|2020-05-08|2020-05-08|\N|f
37265|20042|20087|2020-05-08|2020-05-08|\N|f
37266|20042|396|2020-05-08|2020-05-08|\N|f
37267|20042|347|2020-05-08|2020-05-08|\N|f
37268|20042|20056|2020-05-08|2020-05-08|\N|f
37269|20042|337|2020-05-08|2020-05-08|\N|f
37270|20042|365|2020-05-08|2020-05-08|\N|f
37271|20042|20050|2020-05-08|2020-05-08|\N|f
37272|20042|380|2020-05-08|2020-05-08|\N|f
37273|20042|20141|2020-05-08|2020-05-08|\N|f
37274|20042|20057|2020-05-08|2020-05-08|\N|f
37275|20042|340|2020-05-08|2020-05-08|\N|f
37276|20042|20032|2020-05-08|2020-05-08|\N|f
37277|20042|20119|2020-05-08|2020-05-08|\N|f
37278|20042|393|2020-05-08|2020-05-08|\N|f
37279|20042|65|2020-05-08|2020-05-08|\N|f
37280|20042|12008|2020-05-08|2020-05-08|\N|f
37281|20042|299|2020-05-08|2020-05-08|\N|f
37282|20042|207|2020-05-08|2020-05-08|\N|f
37283|20042|388|2020-05-08|2020-05-08|\N|f
37284|20042|20049|2020-05-08|2020-05-08|\N|f
37285|20042|273|2020-05-08|2020-05-08|\N|f
37286|20042|20042|2020-05-08|2020-05-08|\N|f
37287|20042|20151|2020-05-08|2020-05-08|\N|f
37288|20063|343|2020-05-08|2020-05-08|\N|t
37289|20063|265|2020-05-08|2020-05-08|\N|t
37290|20063|307|2020-05-08|2020-05-08|\N|t
37291|20063|20033|2020-05-08|2020-05-08|\N|t
37292|20063|20035|2020-05-08|2020-05-08|\N|t
37293|20063|372|2020-05-08|2020-05-08|\N|t
37294|20063|269|2020-05-08|2020-05-08|\N|t
37295|20063|369|2020-05-08|2020-05-08|\N|t
37296|20063|388|2020-05-08|2020-05-08|\N|t
37297|20063|381|2020-05-08|2020-05-08|\N|f
37298|20063|343|2020-05-08|2020-05-08|\N|f
37299|20063|265|2020-05-08|2020-05-08|\N|f
37300|20063|382|2020-05-08|2020-05-08|\N|f
37301|20063|356|2020-05-08|2020-05-08|\N|f
37302|20063|12112|2020-05-08|2020-05-08|\N|f
37303|20063|371|2020-05-08|2020-05-08|\N|f
37304|20063|20034|2020-05-08|2020-05-08|\N|f
37305|20063|292|2020-05-08|2020-05-08|\N|f
37306|20063|20039|2020-05-08|2020-05-08|\N|f
37307|20063|20110|2020-05-08|2020-05-08|\N|f
37308|20063|323|2020-05-08|2020-05-08|\N|f
37309|20063|244|2020-05-08|2020-05-08|\N|f
37310|20063|361|2020-05-08|2020-05-08|\N|f
37311|20063|20035|2020-05-08|2020-05-08|\N|f
37312|20063|165|2020-05-08|2020-05-08|\N|f
37313|20063|12085|2020-05-08|2020-05-08|\N|f
37314|20063|20053|2020-05-08|2020-05-08|\N|f
37315|20063|17|2020-05-08|2020-05-08|\N|f
37316|20063|20047|2020-05-08|2020-05-08|\N|f
37317|20063|20140|2020-05-08|2020-05-08|\N|f
37318|20063|376|2020-05-08|2020-05-08|\N|f
37319|20063|20038|2020-05-08|2020-05-08|\N|f
37320|20063|20073|2020-05-08|2020-05-08|\N|f
37321|20063|327|2020-05-08|2020-05-08|\N|f
37322|20063|348|2020-05-08|2020-05-08|\N|f
37323|20063|130|2020-05-08|2020-05-08|\N|f
37324|20063|372|2020-05-08|2020-05-08|\N|f
37325|20063|269|2020-05-08|2020-05-08|\N|f
37326|20063|402|2020-05-08|2020-05-08|\N|f
37327|20063|20044|2020-05-08|2020-05-08|\N|f
37328|20063|20087|2020-05-08|2020-05-08|\N|f
37329|20063|396|2020-05-08|2020-05-08|\N|f
37330|20063|20056|2020-05-08|2020-05-08|\N|f
37331|20063|20146|2020-05-08|2020-05-08|\N|f
37332|20063|337|2020-05-08|2020-05-08|\N|f
37333|20063|20050|2020-05-08|2020-05-08|\N|f
37334|20063|20139|2020-05-08|2020-05-08|\N|f
37335|20063|20141|2020-05-08|2020-05-08|\N|f
37336|20063|20060|2020-05-08|2020-05-08|\N|f
37337|20063|368|2020-05-08|2020-05-08|\N|f
37338|20063|20057|2020-05-08|2020-05-08|\N|f
37339|20063|340|2020-05-08|2020-05-08|\N|f
37340|20063|20032|2020-05-08|2020-05-08|\N|f
37341|20063|369|2020-05-08|2020-05-08|\N|f
37342|20063|20119|2020-05-08|2020-05-08|\N|f
