id|parent_id|camper_id|camp_id|paid|payment_date|created|updated|payment_amount|txn_number|payment_method_id|txn_type_id|currency_id
33050|32385|35282|20621|f|2020-06-23|2020-06-23|2020-06-23|800|Reembolso Cancelacion|2|4|1
33051|32343|35232|20621|f|2020-06-23|2020-06-23|2020-06-23|5800|Reembolso Cancelacion|2|4|1
33052|32266|35141|20621|f|2020-06-23|2020-06-23|2020-06-23|5800|Reembolso Cancelacion|2|4|1
33053|29923|35230|20621|f|2020-06-23|2020-06-23|2020-06-23|5800|Reembolso Cancelacion|2|4|1
33054|25488|35222|20621|f|2020-06-23|2020-06-23|2020-06-23|5800|Reembolso Cancelacion|2|4|1
33055|32374|35271|20621|f|2020-06-23|2020-06-23|2020-06-23|4800|Reembolso Cancelacion|2|4|1
33056|32418|35321|20621|f|2020-06-23|2020-06-23|2020-06-23|4800|Reembolso Cancelacion|2|4|1
33057|32402|35301|20621|f|2020-06-23|2020-06-23|2020-06-23|5800|Reembolso Cancelacion|2|4|1
33058|32442|35348|20621|f|2020-06-23|2020-06-23|2020-06-23|5800|Reembolso Cancelacion|2|4|1
33059|32407|35308|20621|f|2020-06-23|2020-06-23|2020-06-23|5800|Reembolso Cancelacion|3|4|1
33060|33248|36373|20641|f|2020-06-23|2020-06-23|2020-06-23|6950|Reembolso Cancelacion|2|4|1
33061|33248|36371|20641|f|2020-06-23|2020-06-23|2020-06-23|6950|Reembolso Cancelacion|2|4|1
33063|33707|37012|20720|f|2020-06-23|2020-06-24|2020-06-24|-2700|8541|4|3|1
33064|33707|37013|20720|f|2020-06-23|2020-06-24|2020-06-24|-2700|4772|4|3|1
33065|33407|36619|20689|f|2020-06-15|2020-06-24|2020-06-24|-1440|1896|2|3|1
33066|33706|37016|20720|f|2020-06-24|2020-06-24|2020-06-24|2700|Camper 37016|\N|1|1
33067|33091|36175|20641|f|2020-03-11|2020-06-24|2020-06-24|-1750|7100|2|3|1
33068|32582|35509|20624|f|2020-03-06|2020-06-24|2020-06-24|-700|0603|2|3|1
33069|33706|37016|20720|f|2020-06-23|2020-06-24|2020-06-24|-2700|7479|2|3|1
33070|33709|37017|20720|f|2020-06-24|2020-06-24|2020-06-24|2700|Camper 37017|\N|1|1
33071|33709|37018|20720|f|2020-06-24|2020-06-24|2020-06-24|2700|Camper 37018|\N|1|1
33072|33710|37019|20720|f|2020-06-24|2020-06-24|2020-06-24|2700|Camper 37019|\N|1|1
33073|33709|37020|20719|f|2020-06-24|2020-06-24|2020-06-24|4900|Camper 37020|\N|1|1
33074|33710|37021|20720|f|2020-06-24|2020-06-24|2020-06-24|2700|Camper 37021|\N|1|1
33075|33709|37017|20720|f|2020-06-24|2020-06-25|2020-06-25|-2700|1135|4|3|1
33076|33710|37021|20720|f|2020-06-24|2020-06-25|2020-06-25|-2700|0973|4|3|1
33077|33710|37019|20720|f|2020-06-24|2020-06-25|2020-06-25|-2700|0973|4|3|1
33078|33709|37020|20719|f|2020-06-24|2020-06-25|2020-06-25|-2700|1135|4|3|1
33079|33709|37018|20720|f|2020-06-24|2020-06-25|2020-06-25|-2700|6545|4|3|1
33080|33711|37022|20719|f|2020-06-25|2020-06-25|2020-06-25|4900|Camper 37022|\N|1|1
33081|33711|37023|20719|f|2020-06-25|2020-06-25|2020-06-25|4900|Camper 37023|\N|1|1
33082|33712|37024|20719|f|2020-06-25|2020-06-25|2020-06-25|4900|Camper 37024|\N|1|1
33083|33091|36175|20641|f|2020-06-25|2020-06-25|2020-06-25|6950|Reembolso Cancelacion|2|4|1
33084|23389|35346|20621|f|2020-06-25|2020-06-25|2020-06-25|5800|Reembolso Cancelacion|2|4|1
33085|32268|35144|20621|f|2020-06-25|2020-06-25|2020-06-25|1500|Reembolso Cancelacion|2|4|1
33086|32449|35353|20621|f|2020-06-25|2020-06-25|2020-06-25|4800|Reembolso Cancelacion|2|4|1
33087|32441|35344|20621|f|2020-06-25|2020-06-25|2020-06-25|5800|Reembolso Cancelacion|2|4|1
33088|32431|35333|20621|f|2020-06-25|2020-06-25|2020-06-25|5800|Reembolso Cancelacion|2|4|1
33089|23434|35303|20621|f|2020-06-25|2020-06-25|2020-06-25|5800|Reembolso Cancelacion|2|4|1
33090|23365|35382|20621|f|2020-06-25|2020-06-25|2020-06-25|5800|Reembolso Cancelacion|2|4|1
33091|32444|35349|20621|f|2020-06-25|2020-06-25|2020-06-25|2800|Reembolso Cancelacion|2|4|1
33092|32410|35313|20621|f|2020-06-25|2020-06-25|2020-06-25|5800|Reembolso Cancelacion|2|4|1
33093|32384|35280|20621|f|2020-06-25|2020-06-25|2020-06-25|5800|Reembolso Cancelacion|2|4|1
33094|33135|36228|20624|f|2020-06-25|2020-06-25|2020-06-25|4200|Reembolso Cancelacion|2|4|1
33095|32582|35509|20624|f|2020-06-25|2020-06-25|2020-06-25|2800|Reembolso Cancelacion|2|4|1
33096|32438|35340|20624|f|2020-06-25|2020-06-25|2020-06-25|2800|Reembolso Cancelacion|2|4|1
33097|32495|35408|20624|f|2020-06-25|2020-06-25|2020-06-25|4200|Reembolso Cancelacion|2|4|1
33098|32401|35300|20624|f|2020-06-25|2020-06-25|2020-06-25|2800|Reembolso Cancelacion|2|4|1
33099|33712|37025|20719|f|2020-06-26|2020-06-26|2020-06-26|4900|Camper 37025|\N|1|1
33100|33703|37026|20719|f|2020-06-26|2020-06-26|2020-06-26|4900|Camper 37026|\N|1|1
33101|33703|37027|20719|f|2020-06-26|2020-06-26|2020-06-26|4900|Camper 37027|\N|1|1
33102|32442|35348|20621|f|2020-06-25|2020-06-26|2020-06-26|-1000|8021|2|3|1
33103|33703|37026|20719|f|2020-06-26|2020-06-26|2020-06-26|-2450|Beca Kin Camp|6|2|1
33104|33703|37027|20719|f|2020-06-26|2020-06-26|2020-06-26|-2450|Beca Kin Camp|6|2|1
33105|30510|32958|20719|f|2020-06-26|2020-06-26|2020-06-26|4900|Camper 32958|\N|1|1
33106|30510|37028|20719|f|2020-06-26|2020-06-26|2020-06-26|4900|Camper 37028|\N|1|1
33107|32923|35969|20624|f|2020-06-26|2020-06-26|2020-06-26|2800|Reembolso Cancelacion|4|4|1
33108|32493|35406|20624|f|2020-06-26|2020-06-26|2020-06-26|2100|Reembolso Cancelacion|2|4|1
33109|32561|35487|20624|f|2020-06-26|2020-06-26|2020-06-26|2800|Reembolso Cancelacion|2|4|1
33110|29966|35393|20624|f|2020-06-26|2020-06-26|2020-06-26|2100|Reembolso Cancelacion|2|4|1
33111|32387|35559|20624|f|2020-06-26|2020-06-26|2020-06-26|2200|Reembolso Cancelacion|2|4|1
33112|32547|35466|20624|f|2020-06-26|2020-06-26|2020-06-26|700|Reembolso Cancelacion|2|4|1
33113|32617|35553|20624|f|2020-06-26|2020-06-26|2020-06-26|700|Reembolso Cancelacion|2|4|1
33114|32584|35512|20624|f|2020-06-26|2020-06-26|2020-06-26|2800|Reembolso Cancelacion|2|4|1
33115|32309|35195|20624|f|2020-06-26|2020-06-26|2020-06-26|2800|Reembolso Cancelacion|2|1|1
33116|32619|35557|20624|f|2020-06-26|2020-06-26|2020-06-26|700|Reembolso Cancelacion|2|4|1
33117|32470|35379|20624|f|2020-06-26|2020-06-26|2020-06-26|2100|Reembolso Cancelacion|2|4|1
33118|32614|35552|20624|f|2020-06-26|2020-06-26|2020-06-26|4200|Reembolso Cancelacion|2|4|1
33119|21107|35542|20624|f|2020-06-26|2020-06-26|2020-06-26|700|Reembolso Cancelacion|2|4|1
33120|33713|37029|20719|f|2020-06-27|2020-06-27|2020-06-27|4900|Camper 37029|\N|1|1
33121|33713|37030|20719|f|2020-06-27|2020-06-27|2020-06-27|4900|Camper 37030|\N|1|1
33123|33703|37027|20719|f|2020-06-27|2020-06-27|2020-06-27|-2450|8672|4|3|1
33124|33703|37003|20719|f|2020-06-27|2020-06-27|2020-06-27|-4900|3672|4|3|1
33125|33703|37002|20719|f|2020-06-27|2020-06-27|2020-06-27|-4900|3672|4|3|1
33128|32523|35440|20624|f|2019-11-29|2020-06-27|2020-06-27|-500|7933|2|3|1
33129|33711|37023|20719|f|2020-06-25|2020-06-27|2020-06-27|-2700|8844|2|3|1
33130|33711|37022|20719|f|2020-06-25|2020-06-27|2020-06-27|-2700|8844|2|3|1
33131|33712|37025|20719|f|2020-06-26|2020-06-27|2020-06-27|-2700|3588|2|3|1
33132|33712|37024|20719|f|2020-06-26|2020-06-27|2020-06-27|-2700|3589|2|3|1
33133|30680|33180|20719|f|2020-06-26|2020-06-27|2020-06-27|-4900|1246|2|3|1
33134|30680|37008|20719|f|2020-06-26|2020-06-27|2020-06-27|-4900|1246|2|3|1
33135|33714|37031|20720|f|2020-06-27|2020-06-27|2020-06-27|2700|Camper 37031|\N|1|1
33138|33717|37034|20720|f|2020-06-27|2020-06-27|2020-06-27|2700|Camper 37034|\N|1|1
33139|33717|37035|20720|f|2020-06-27|2020-06-27|2020-06-27|2700|Camper 37035|\N|1|1
33140|33717|37036|20719|f|2020-06-27|2020-06-27|2020-06-27|4900|Camper 37036|\N|1|1
33141|33717|37037|20719|f|2020-06-27|2020-06-27|2020-06-27|4900|Camper 37037|\N|1|1
33142|33707|37038|20720|f|2020-06-28|2020-06-28|2020-06-28|2700|Camper 37038|\N|1|1
33143|33707|37038|20720|f|2020-06-28|2020-06-28|2020-06-28|-2700|6155|4|3|1
33144|33718|37039|20720|f|2020-06-28|2020-06-28|2020-06-28|2700|Camper 37039|\N|1|1
33145|33717|37035|20720|f|2020-06-28|2020-06-28|2020-06-28|-270|Descuento especial 10%|6|2|1
33146|33717|37034|20720|f|2020-06-28|2020-06-28|2020-06-28|-270|Descuento especial 10%|6|2|1
33147|33717|37036|20719|f|2020-06-28|2020-06-28|2020-06-28|-270|Descuento especial 10%|6|2|1
33148|33718|37039|20720|f|2020-06-28|2020-06-28|2020-06-28|-2700|2535|4|3|1
33149|33718|37040|20719|f|2020-06-28|2020-06-28|2020-06-28|4900|Camper 37040|\N|1|1
33150|33719|37041|20719|f|2020-06-28|2020-06-28|2020-06-28|4900|Camper 37041|\N|1|1
33151|33718|37042|20719|f|2020-06-28|2020-06-28|2020-06-28|4900|Camper 37042|\N|1|1
33152|33718|37042|20719|f|2020-06-28|2020-06-28|2020-06-28|-2700|2094|4|3|1
33153|33719|37043|20719|f|2020-06-28|2020-06-28|2020-06-28|4900|Camper 37043|\N|1|1
33154|33718|37040|20719|f|2020-06-28|2020-06-28|2020-06-28|-2700|4594|4|3|1
33155|33720|37044|20720|f|2020-06-28|2020-06-28|2020-06-28|2700|Camper 37044|\N|1|1
33156|33720|37045|20720|f|2020-06-28|2020-06-28|2020-06-28|2700|Camper 37045|\N|1|1
33157|33720|37044|20720|f|2020-06-28|2020-06-28|2020-06-28|-1720|8784|2|3|1
33158|33720|37045|20720|f|2020-06-28|2020-06-28|2020-06-28|-1720|8784|2|3|1
33159|33717|37035|20720|f|2020-06-28|2020-06-28|2020-06-28|-2430|4181|2|3|1
33160|33717|37034|20720|f|2020-06-28|2020-06-28|2020-06-28|-2430|4181|2|3|1
33161|33717|37036|20719|f|2020-06-28|2020-06-28|2020-06-28|-2430|4181|2|3|1
33162|33456|36680|20681|f|2020-02-12|2020-06-29|2020-06-29|-3400|6799|3|3|1
33163|33714|37031|20720|f|2020-06-29|2020-06-29|2020-06-29|-2700|2906|2|3|1
33164|29772|34910|20720|f|2020-06-29|2020-06-29|2020-06-29|-2800|2168|2|3|1
33165|7836|7632|20610|f|2020-06-29|2020-06-29|2020-06-29|32000|Camper 7632|\N|1|1
33166|33705|37011|20719|f|2020-06-29|2020-06-29|2020-06-29|4900|Camper 37011|\N|1|1
33167|33705|37010|20719|f|2020-06-29|2020-06-29|2020-06-29|4900|Camper 37010|\N|1|1
33168|32523|35440|20624|f|2020-06-29|2020-06-29|2020-06-29|2100|Reembolso Cancelacion|2|4|1
33169|32388|35449|20624|f|2020-06-29|2020-06-29|2020-06-29|2100|Reembolso Cancelacion|2|4|1
33170|32645|35586|20624|f|2020-06-29|2020-06-29|2020-06-29|1400|Reembolso Cancelacion|2|4|1
33171|32540|35460|20624|f|2020-06-29|2020-06-29|2020-06-29|4200|Reembolso Cancelacion|2|4|1
33172|23488|34591|20624|f|2020-06-29|2020-06-29|2020-06-29|4200|Reembolso Cancelacion|2|4|1
33173|32616|35554|20624|f|2020-06-29|2020-06-29|2020-06-29|1400|Reembolso Cancelacion|2|4|1
33174|32622|35561|20624|f|2020-06-29|2020-06-29|2020-06-29|3500|Reembolso Cancelacion|2|4|1
33175|32502|35418|20624|f|2020-06-29|2020-06-29|2020-06-29|2800|Reembolso Cancelacion|2|4|1
33176|32548|35468|20624|f|2020-06-29|2020-06-29|2020-06-29|2800|Reembolso Cancelacion|2|4|1
33177|32435|35337|20621|f|2020-06-29|2020-06-29|2020-06-29|3800|Reembolso Cancelacion|2|4|1
33178|32358|35252|20621|f|2020-06-29|2020-06-29|2020-06-29|4800|Reembolso Cancelacion|2|4|1
33179|23399|35283|20621|f|2020-06-29|2020-06-29|2020-06-29|4800|Reembolso Cancelacion|2|1|1
33180|32301|35183|20621|f|2020-06-29|2020-06-29|2020-06-29|4000|Reembolso Cancelacion|2|4|1
33181|32426|35329|20621|f|2020-06-29|2020-06-30|2020-06-30|4800|Reembolso Cancelacion|2|4|1
33182|27308|35438|20621|f|2020-06-30|2020-06-30|2020-06-30|4800|Reembolso Cancelacion|2|4|1
33183|32440|35343|20621|f|2020-06-30|2020-06-30|2020-06-30|5800|Reembolso Cancelacion|2|4|1
33184|32392|35291|20621|f|2020-06-30|2020-06-30|2020-06-30|1800|Reembolso Cancelacion|2|4|1
33185|33456|36680|20681|f|2020-06-30|2020-06-30|2020-06-30|3400|Reembolso Cancelacion|3|4|1
33187|33713|37029|20719|f|2020-06-29|2020-06-30|2020-06-30|-3780|6136|2|3|1
33188|33713|37030|20719|f|2020-06-29|2020-06-30|2020-06-30|-3780|6136|2|3|1
33189|32707|35656|20715|f|2020-06-30|2020-06-30|2020-06-30|1500|Camper 35656|\N|1|1
33191|33699|36998|20610|f|2020-07-01|2020-07-01|2020-07-01|600|9435|2|6|1
33192|33702|37007|20719|f|2020-06-30|2020-07-02|2020-07-02|-4900|8440|4|3|1
33193|33702|37006|20719|f|2020-06-30|2020-07-02|2020-07-02|-4900|8440|4|3|1
33190|33699|36998|20610|f|2020-07-01|2020-07-01|2020-07-17|-22100|9435|2|3|1
33127|30510|32958|20719|f|2020-06-26|2020-06-27|2020-08-17|-2700|7079|2|3|1
33126|30510|37028|20719|f|2020-06-26|2020-06-27|2020-08-17|-2700|7079|2|3|1
33194|30944|33565|20609|f|2020-07-02|2020-07-02|2020-07-02|32000|Camper 33565|\N|1|1
33195|33722|37046|20610|f|2020-07-03|2020-07-03|2020-07-03|32000|Camper 37046|\N|1|1
33196|30510|37028|20719|f|2020-07-02|2020-07-03|2020-07-03|-2200|3941|2|3|1
33198|33715|37032|20719|f|2020-07-03|2020-07-03|2020-07-03|4900|Camper 37032|\N|1|1
33199|30944|33565|20609|f|2019-07-20|2020-07-03|2020-07-03|-5000|CLIP DÍA DE CIERRE|5|3|1
33200|30944|33565|20609|f|2019-07-20|2020-07-03|2020-07-03|-8000|CIERRE 2019. vigencia del 2019-07-20 al 2019-08-30|6|5|1
33201|7836|7632|20610|f|2019-07-20|2020-07-03|2020-07-03|-2500|EFECTIVO DÍA CIERRE|1|3|1
33202|7836|7632|20610|f|2019-07-20|2020-07-03|2020-07-03|-8000|CIERRE 2019. vigencia del 2019-07-20 al 2019-08-30|6|5|1
33203|33705|37011|20719|f|2020-06-29|2020-07-03|2020-07-03|-2450|2891|4|3|1
33186|33705|37010|20719|f|2020-06-29|2020-06-30|2020-07-03|-2450|2891|4|3|1
33204|33723|37047|20719|f|2020-07-04|2020-07-04|2020-07-04|4900|Camper 37047|\N|1|1
33205|26754|27964|20609|f|2020-07-04|2020-07-04|2020-07-04|32000|Camper 27964|\N|1|1
33206|33723|37048|20719|f|2020-07-05|2020-07-05|2020-07-05|4900|Camper 37048|\N|1|1
33207|33707|37013|20720|f|2020-07-05|2020-07-05|2020-07-05|2200|Segunda semana|6|1|1
33208|33707|37012|20720|f|2020-07-05|2020-07-05|2020-07-05|2200|Segunda semana|6|1|1
33209|33712|37025|20719|f|2020-07-03|2020-07-06|2020-07-06|-2200|6069|2|3|1
33210|33723|37048|20719|f|2020-07-05|2020-07-06|2020-07-06|-2700|8702|2|3|1
33211|33723|37047|20719|f|2020-07-05|2020-07-06|2020-07-06|-2700|8702|2|3|1
33212|27644|29239|20621|f|2020-03-19|2020-07-06|2020-07-06|-1000|6257|2|3|1
33213|33127|36217|20610|f|2020-07-06|2020-07-06|2020-07-06|4500|Reembolso Cancelacion|2|4|1
33214|33709|37017|20720|f|2020-07-05|2020-07-06|2020-07-06|2200|segunda semana|6|1|1
33215|33709|37017|20720|f|2020-07-05|2020-07-06|2020-07-06|-2200|8780|4|3|1
33216|33709|37018|20720|f|2020-07-05|2020-07-06|2020-07-06|2200|segunda semana|6|1|1
33217|33709|37018|20720|f|2020-07-05|2020-07-06|2020-07-06|-2200|8780|4|3|1
33218|33718|37042|20719|f|2020-07-06|2020-07-06|2020-07-06|-2200|2154|4|3|1
33219|33718|37040|20719|f|2020-07-06|2020-07-06|2020-07-06|-2200|2154|4|3|1
33220|33718|37039|20720|f|2020-07-06|2020-07-06|2020-07-06|2200|2154|6|1|1
33221|33718|37039|20720|f|2020-07-06|2020-07-06|2020-07-06|-2200|2154|4|3|1
33222|25773|35764|20611|f|2020-07-06|2020-07-06|2020-07-06|7150|Reembolso Cancelacion|2|4|1
33223|33707|37012|20720|f|2020-07-06|2020-07-06|2020-07-06|-2200|5884|4|3|1
33224|31761|34529|20609|f|2020-07-06|2020-07-06|2020-07-06|32000|Camper 34529|\N|1|1
33225|33710|37021|20720|f|2020-07-06|2020-07-06|2020-07-06|2200|2da semana|6|1|1
33226|33710|37021|20720|f|2020-07-05|2020-07-06|2020-07-06|-2200|8106|4|3|1
33227|31761|37050|20609|f|2020-07-06|2020-07-06|2020-07-06|32000|Camper 37050|\N|1|1
33228|33710|37049|20719|f|2020-07-06|2020-07-06|2020-07-06|4900|Camper 37049|\N|1|1
33229|33710|37049|20719|f|2020-07-05|2020-07-06|2020-07-06|-2200|4341|4|3|1
33230|33707|37013|20720|f|2020-07-05|2020-07-06|2020-07-06|-2200|3741|4|3|1
33231|33715|37032|20719|f|2020-07-04|2020-07-06|2020-07-06|-2700|7258|2|3|1
33232|33722|37046|20610|f|2020-07-03|2020-07-06|2020-07-06|-32000|5047|2|3|1
33233|33725|37051|20719|f|2020-07-06|2020-07-06|2020-07-06|4900|Camper 37051|\N|1|1
33234|33725|37052|20719|f|2020-07-06|2020-07-06|2020-07-06|4900|Camper 37052|\N|1|1
33236|33726|37053|20719|f|2020-07-07|2020-07-07|2020-07-07|4900|Camper 37053|\N|1|1
33237|33710|37049|20719|f|2020-07-07|2020-07-07|2020-07-07|-2700|Solo asiste segunda semana|6|2|1
33238|28425|30257|20610|f|2020-07-07|2020-07-07|2020-07-07|32000|Camper 30257|\N|1|1
33239|31800|34571|20609|f|2020-07-07|2020-07-07|2020-07-07|32000|Camper 34571|\N|1|1
33240|31800|34571|20609|f|2019-07-20|2020-07-07|2020-07-07|-2500|CLIP DÍA DE CIERRE|5|3|1
33241|31800|34571|20609|f|2019-07-20|2020-07-07|2020-07-07|-8000|CIERRE 2019. vigencia del 2019-07-20 al 2019-08-30|6|5|1
33242|31800|34571|20609|f|2020-07-02|2020-07-07|2020-07-07|-10750|Paypal02/07/2020|4|3|1
33243|31800|34571|20609|f|2020-07-07|2020-07-07|2020-07-07|-10750|Paypal07/07/2020|4|3|1
33244|28425|30258|20610|f|2020-07-07|2020-07-07|2020-07-07|32000|Camper 30258|\N|1|1
33245|28425|30257|20610|f|2019-07-20|2020-07-07|2020-07-07|-2500|EFECTIVO DÍA CIERRE|1|3|1
33246|28425|30257|20610|f|2019-07-20|2020-07-07|2020-07-07|-8000|CIERRE 2019. vigencia del 2019-07-20 al 2019-08-30|6|5|1
33247|28425|30257|20610|f|2019-11-04|2020-07-07|2020-07-07|-5000|0014|2|3|1
33248|28425|30257|20610|f|2019-11-06|2020-07-07|2020-07-07|-5000|0145|2|3|1
33249|28425|30257|20610|f|2019-11-07|2020-07-07|2020-07-07|-5000|5471|2|3|1
33250|28425|30257|20610|f|2019-11-09|2020-07-07|2020-07-07|-6500|4794|2|3|1
33251|28425|30258|20610|f|2019-07-20|2020-07-07|2020-07-07|-2500|EFECTIVO DÍA CIERRE|1|3|1
33252|28425|30258|20610|f|2019-07-20|2020-07-07|2020-07-07|-8000|CIERRE 2019. vigencia del 2019-07-20 al 2019-08-30|6|5|1
33253|28425|30258|20610|f|2019-11-04|2020-07-07|2020-07-07|-5000|0014|2|3|1
33254|28425|30258|20610|f|2019-11-06|2020-07-07|2020-07-07|-5000|4175|2|3|1
33255|28425|30258|20610|f|2019-11-07|2020-07-07|2020-07-07|-5000|5796|2|3|1
33256|28425|30258|20610|f|2019-11-09|2020-07-07|2020-07-07|-6500|7896|2|3|1
33257|33727|37054|20719|f|2020-07-07|2020-07-07|2020-07-07|4900|Camper 37054|\N|1|1
33258|33711|37023|20719|f|2020-07-07|2020-07-07|2020-07-07|-2200|9904|2|3|1
33259|33711|37022|20719|f|2020-07-07|2020-07-07|2020-07-07|-2200|6536|2|3|1
33260|33709|37020|20719|f|2020-07-07|2020-07-07|2020-07-07|-1620|4744|4|3|1
33261|33709|37020|20719|f|2020-07-07|2020-07-07|2020-07-07|-580|Asiste solo 3 días de la segunda semana|6|2|1
33262|33712|37024|20719|f|2020-07-03|2020-07-07|2020-07-07|-2200|2503|2|3|1
33263|30944|33565|20609|f|2020-07-07|2020-07-07|2020-07-07|-12000|0707|2|3|1
33277|29195|31272|20610|f|2020-07-08|2020-07-08|2020-07-08|32000|Camper 31272|\N|1|1
33278|33726|37053|20719|f|2020-07-06|2020-07-09|2020-07-09|-540|2418|2|3|1
33279|33726|37053|20719|f|2020-07-09|2020-07-09|2020-07-09|-4360|asistió un solo día|6|2|1
33280|33725|37052|20719|f|2020-07-06|2020-07-09|2020-07-09|-1080|2418|2|3|1
33281|33725|37052|20719|f|2020-07-09|2020-07-09|2020-07-09|-3820|Asistieron 2 días|6|2|1
33282|33725|37051|20719|f|2020-07-06|2020-07-09|2020-07-09|-1080|2418|2|3|1
33283|33725|37051|20719|f|2020-07-09|2020-07-09|2020-07-09|-3820|Asistieron 2 días|6|2|1
33284|33717|37037|20719|f|2020-07-09|2020-07-09|2020-07-09|-270|Descuento 10%|6|2|1
33285|33717|37037|20719|f|2020-07-03|2020-07-09|2020-07-09|-1764|8413|2|3|1
33286|33717|37037|20719|f|2020-06-28|2020-07-09|2020-07-09|-666|4181|2|3|1
33287|33705|37011|20719|f|2020-07-09|2020-07-09|2020-07-09|-2200|4303|4|3|1
33288|33705|37010|20719|f|2020-07-09|2020-07-09|2020-07-09|-2200|4303|4|3|1
33289|33705|37010|20719|f|2020-07-09|2020-07-09|2020-07-09|-250|No asistieron lunes 1ra semana|6|2|1
33290|33705|37011|20719|f|2020-07-09|2020-07-09|2020-07-09|-250|No asistieron lunes 1ra semana|6|2|1
33291|30510|32958|20719|f|2020-07-09|2020-07-09|2020-07-09|-2200|Asistió una sola semana|6|2|1
33292|33713|37029|20719|f|2020-07-09|2020-07-09|2020-07-09|-1120|Asistió jueves, viernes y segunda semana|6|2|1
33293|33715|37032|20719|f|2020-07-09|2020-07-09|2020-07-09|-2200|Asistió segunda semana|6|2|1
33294|33713|37030|20719|f|2020-07-09|2020-07-09|2020-07-09|-1120|Asistió jueves, viernes y segunda semana|6|2|1
33295|31730|34495|20610|f|2020-07-09|2020-07-09|2020-07-09|32000|Camper 34495|\N|1|1
33296|28790|30704|20610|f|2020-07-09|2020-07-09|2020-07-09|32000|Camper 30704|\N|1|1
33297|33728|37055|20610|f|2020-07-09|2020-07-09|2020-07-09|32000|Camper 37055|\N|1|1
33298|33728|37064|20610|f|2020-07-09|2020-07-09|2020-07-09|32000|Camper 37064|\N|1|1
33300|33731|37066|20610|f|2020-07-10|2020-07-10|2020-07-10|32000|Camper 37066|\N|1|1
33311|33727|37054|20719|f|2020-07-10|2020-07-10|2020-07-10|-2160|0710|2|3|1
33312|33727|37054|20719|f|2020-07-10|2020-07-10|2020-07-10|-2740|Asistió 4 días segunda semana|6|2|1
33313|33723|37047|20719|f|2020-07-10|2020-07-10|2020-07-10|-2200|Asistió segunda semana|6|2|1
33314|33723|37048|20719|f|2020-07-10|2020-07-10|2020-07-10|-2200|Asistió segunda semana|6|2|1
33315|33731|37067|20609|f|2020-07-10|2020-07-10|2020-07-10|32000|Camper 37067|\N|1|1
33316|33720|37044|20720|f|2020-07-10|2020-07-10|2020-07-10|-980|Asistió solo 3 días primera semana|6|2|1
33317|33720|37045|20720|f|2020-07-10|2020-07-10|2020-07-10|-980|Asistió 3 días primera semana|6|2|1
33318|8825|29953|20610|f|2020-07-10|2020-07-10|2020-07-10|7000|Reembolso Cancelacion|2|4|1
33319|32436|35339|20621|f|2020-07-10|2020-07-10|2020-07-10|800|Reembolso Cancelacion|2|4|1
33320|27644|29239|20621|f|2020-07-10|2020-07-10|2020-07-10|5800|Reembolso Cancelacion|2|4|1
33321|32518|35434|20621|f|2020-07-10|2020-07-10|2020-07-10|800|Reembolso Cancelacion|2|4|1
33322|33717|37037|20719|f|2020-07-10|2020-07-10|2020-07-10|-1080|2698|2|3|1
33323|33717|37037|20719|f|2020-07-10|2020-07-10|2020-07-10|-1120|asistió solo 2 días segunda semana|6|2|1
33324|33717|37036|20719|f|2020-07-10|2020-07-10|2020-07-10|-1080|2698|2|3|1
33325|33717|37036|20719|f|2020-07-10|2020-07-10|2020-07-10|-1120|Asistió 2 días segunda semana|6|2|1
33326|33717|37035|20720|f|2020-07-10|2020-07-10|2020-07-10|1080|Precio dos días segunda semana|6|1|1
33327|33717|37035|20720|f|2020-07-10|2020-07-10|2020-07-10|-1080|2698|2|3|1
33328|33717|37034|20720|f|2020-07-10|2020-07-10|2020-07-10|540|Precio asistencia un día|6|1|1
33329|33717|37034|20720|f|2020-07-10|2020-07-10|2020-07-10|-540|2698|2|3|1
33330|33731|37068|20609|f|2020-07-10|2020-07-10|2020-07-10|32000|Camper 37068|\N|1|1
33331|33730|37061|20610|f|2020-07-10|2020-07-10|2020-07-10|32000|Camper 37061|\N|1|1
33332|33730|37062|20610|f|2020-07-10|2020-07-10|2020-07-10|32000|Camper 37062|\N|1|1
33333|25623|26610|20610|f|2020-07-10|2020-07-10|2020-07-10|32000|Camper 26610|\N|1|1
33334|33728|37055|20610|f|2020-07-10|2020-07-10|2020-07-10|-16360|DESCUENTO 1 SEMANA PRECIO ESPECIAL AE|6|2|1
33338|33728|37064|20610|f|2020-07-10|2020-07-10|2020-07-10|-16360|DESCUENTO 1 SEMANA PRECIO ESPECIAL AE|6|2|1
33340|25623|26610|20610|f|2019-07-20|2020-07-10|2020-07-10|-2500|CLIP DÍA DE CIERRE|5|3|1
33341|25623|26610|20610|f|2019-07-20|2020-07-10|2020-07-10|-8000|CIERRE 2019. vigencia del 2019-07-20 al 2019-08-30|6|5|1
33342|25623|26610|20610|f|2020-07-10|2020-07-10|2020-07-10|-1600|DESCUENTO FAMILIA KIN|6|2|1
33343|25623|26610|20610|f|2020-05-25|2020-07-10|2020-07-10|-19900|0245|2|3|1
33344|28647|30530|20609|f|2020-07-10|2020-07-10|2020-07-10|32000|Camper 30530|\N|1|1
33345|28981|37069|20609|f|2020-07-10|2020-07-10|2020-07-10|32000|Camper 37069|\N|1|1
